date,ts_code,side,size,price,reason,episode
2019-02-27,300140.SZ,buy,17200,9.660966,initial_buy,1
2019-02-27,300413.SZ,buy,7100,23.272327,add_on,1
2019-02-27,300418.SZ,buy,10900,15.181517999999999,add_on,1
2019-02-27,300454.SZ,buy,1700,94.41944099999998,add_on,1
2019-02-27,300604.SZ,buy,8900,18.691869,add_on,1
2019-02-27,600062.SH,buy,12900,12.831282999999999,initial_buy,1
2019-02-27,600111.SH,buy,15200,10.921092,initial_buy,1
2019-02-27,600141.SH,buy,15400,10.761076,initial_buy,1
2019-02-27,600143.SH,buy,32400,5.140514,add_on,1
2019-02-27,600150.SH,sell,-4100,14.708529,take_profit_2,1
2019-02-27,600332.SH,buy,4600,36.033603,initial_buy,1
2019-02-27,600515.SH,buy,29400,5.660566,initial_buy,1
2019-02-27,600546.SH,buy,44800,3.7203720000000002,initial_buy,1
2019-02-27,600699.SH,buy,9100,18.161815999999998,initial_buy,1
2019-02-27,600901.SH,sell,-8100,7.149285000000001,take_profit_1,1
2019-02-27,600959.SH,buy,34500,4.830483,initial_buy,1
2019-02-27,600988.SH,buy,37600,4.4304429999999995,add_on,1
2019-02-27,601001.SH,buy,34700,4.800479999999999,initial_buy,1
2019-02-27,601127.SH,buy,10000,16.641664,add_on,1
2019-02-27,601186.SH,buy,14700,11.281127999999999,initial_buy,1
2019-02-27,601212.SH,buy,46400,3.5903590000000003,initial_buy,1
2019-02-27,601390.SH,buy,22800,7.290729,initial_buy,1
2019-02-27,601577.SH,sell,-5800,10.468953,take_profit_1,1
2019-02-27,601618.SH,buy,48300,3.450345,initial_buy,1
2019-02-27,601838.SH,sell,-6600,8.679132,take_profit_1,1
2019-02-27,603650.SH,buy,7700,21.562155999999998,add_on,1
2019-02-27,603858.SH,buy,8200,20.212021,initial_buy,1
2019-02-28,000408.SZ,buy,14100,11.771177,add_on,1
2019-02-28,000539.SZ,buy,38300,4.350434999999999,initial_buy,1
2019-02-28,002131.SZ,buy,93100,1.790179,initial_buy,1
2019-02-28,002423.SZ,buy,13400,12.381238000000002,initial_buy,1
2019-02-28,002432.SZ,sell,-9000,6.709329,take_profit_1,1
2019-02-28,002460.SZ,buy,6200,26.562655999999997,add_on,1
2019-02-28,002517.SZ,buy,38500,4.3,initial_buy,1
2019-02-28,002532.SZ,sell,-10600,5.569443000000001,take_profit_2,1
2019-02-28,002670.SZ,buy,15000,11.071107,add_on,1
2019-02-28,300002.SZ,buy,38400,4.330433,initial_buy,1
2019-02-28,300070.SZ,buy,17800,9.330933,add_on,1
2019-02-28,300122.SZ,sell,-1400,43.99,take_profit_2,1
2019-02-28,300285.SZ,sell,-4600,13.048695,take_profit_2,1
2019-02-28,300558.SZ,sell,-1500,41.095890000000004,take_profit_2,1
2019-02-28,300601.SZ,sell,-1500,41.665833,take_profit_1,1
2019-02-28,300604.SZ,buy,9100,18.231823,add_on,1
2019-02-28,600023.SH,buy,36300,4.590459,initial_buy,1
2019-02-28,600111.SH,buy,15600,10.621061999999997,add_on,1
