trade_date,open,high,low,close,volume,amount,pct_chg,ma25,ma60,dif,dea,macd
2020-12-17,1617.74,1637.46,1612.92,1635.28,36030.64,6683421.886,1.39,1552.41,1513.11,29.25,24.15,10.2
2020-12-18,1623.27,1638.35,1613.87,1617.3,27076.98,5020968.993,-1.1,1557.32,1515.65,29.11,25.14,7.94
2020-12-21,1612.92,1622.76,1610.82,1615.11,30696.72,5663526.809,-0.14,1561.27,1517.81,28.48,25.81,5.34
2020-12-22,1621.66,1664.63,1615.12,1648.86,40650.6,7618583.444,2.09,1567.06,1520.94,30.36,26.72,7.28
2020-12-23,1663.75,1670.95,1596.28,1614.37,47706.09,8901002.262,-2.09,1572.25,1523.51,28.74,27.12,3.24
2020-12-24,1593.63,1629.47,1573.49,1604.45,37857.14,6921989.374,-0.61,1576.11,1526.14,26.35,26.97,-1.24
2020-12-25,1580.48,1619.06,1577.86,1604.15,23088.05,4218997.634,-0.02,1579.97,1529.08,24.15,26.4,-4.5
2020-12-28,1601.17,1655.7,1600.69,1641.85,30080.37,5616528.738,2.35,1582.87,1532.55,25.16,26.16,-2.0
2020-12-29,1641.85,1653.94,1626.07,1636.59,22867.59,4275994.834,-0.32,1586.5,1535.56,25.24,25.97,-1.46
2020-12-30,1639.22,1694.44,1639.21,1694.44,34452.1,6604461.376,3.54,1593.73,1539.66,29.64,26.71,5.86
2020-12-31,1701.45,1752.28,1699.7,1751.42,38860.07,7682300.728,3.36,1602.97,1544.48,37.29,28.82,16.94
2021-01-04,1753.16,1757.55,1738.98,1750.54,43514.0,8686920.261,,1612.06,1548.87,42.79,31.62,22.34
2021-01-05,1744.41,1805.29,1737.8,1805.29,52116.05,10592557.37,3.13,1624.17,1553.39,50.97,35.49,30.96
2021-01-06,1809.98,1862.75,1784.76,1840.83,47410.2,9882593.867,1.97,1636.9,1558.66,59.64,40.32,38.64
2021-01-07,1838.2,1875.9,1818.92,1875.9,37931.39,7991178.754,1.9,1650.99,1564.66,68.55,45.96,45.18
2021-01-08,1877.65,1885.43,1808.42,1832.07,53861.64,11345202.869,-2.34,1662.95,1570.0,71.26,51.02,40.48
2021-01-11,1832.07,1885.1,1804.54,1840.59,51079.9,10768565.415,0.47,1673.7,1575.66,73.24,55.47,35.54
2021-01-12,1830.31,1894.22,1827.68,1894.22,41058.59,8800558.288,2.91,1685.92,1582.41,78.24,60.02,36.44
2021-01-13,1896.93,1905.11,1871.51,1896.93,34389.93,7418330.854,0.14,1696.93,1588.69,81.48,64.31,34.34
2021-01-14,1889.92,1896.06,1854.95,1870.64,36152.2,7722089.684,-1.39,1707.24,1594.55,81.0,67.65,26.7
2021-01-15,1853.98,1870.94,1778.59,1825.05,59509.39,12372103.227,-2.44,1715.97,1599.51,76.05,69.33,13.44
2021-01-18,1806.7,1833.36,1788.47,1808.4,39144.04,8076715.79,-0.91,1724.49,1604.59,69.99,69.46,1.06
2021-01-19,1817.26,1837.59,1759.18,1761.42,46345.19,9479278.513,-2.6,1730.82,1609.94,60.69,67.71,-14.04
2021-01-20,1760.19,1801.81,1737.83,1788.79,45082.42,9126453.277,1.55,1738.7,1616.01,54.9,65.15,-20.5
2021-01-21,1795.25,1832.08,1789.11,1814.53,38310.17,7953455.967,1.44,1746.76,1621.93,51.79,62.48,-21.38
2021-01-22,1813.66,1840.83,1805.86,1823.26,29247.61,6090260.364,0.48,1754.28,1627.83,49.46,59.87,-20.82
2021-01-25,1825.93,1910.52,1825.93,1906.58,55957.16,12029474.558,4.57,1765.85,1635.21,53.71,58.64,-9.86
2021-01-26,1915.34,1917.09,1862.84,1877.55,31747.46,6820173.362,-1.52,1776.35,1642.05,54.12,57.74,-7.24
2021-01-27,1877.55,1877.55,1827.68,1831.19,37120.17,7809446.387,-2.47,1783.64,1647.8,50.12,56.21,-12.18
2021-01-28,1823.3,1849.3,1805.79,1830.31,35128.64,7337084.455,-0.05,1792.28,1653.48,46.35,54.24,-15.78
2021-01-29,1841.87,1884.21,1832.26,1855.01,33701.33,7166179.277,1.35,1802.3,1659.24,44.84,52.36,-15.04
2021-02-01,1867.13,1893.43,1836.45,1849.0,29340.59,6219639.111,-0.32,1812.1,1665.21,42.66,50.42,-15.52
2021-02-02,1851.54,1884.65,1842.67,1880.28,34582.25,7372233.582,1.69,1821.63,1671.09,42.97,48.93,-11.92
2021-02-03,1884.66,1926.97,1875.9,1919.65,38714.15,8384049.314,2.09,1832.96,1677.59,45.86,48.32,-4.92
2021-02-04,1920.6,2042.45,1920.6,2034.43,63851.01,14596930.188,5.98,1846.56,1686.2,56.75,50.0,13.5
2021-02-05,2038.06,2072.78,2008.26,2027.54,39729.06,9253566.205,-0.34,1857.6,1694.65,64.09,52.82,22.54
2021-02-08,2048.58,2085.29,2027.54,2076.46,35785.73,8420758.625,2.41,1870.64,1704.35,73.02,56.86,32.32
2021-02-09,2076.46,2153.27,2059.98,2153.27,33296.55,7972930.045,3.7,1884.56,1714.96,85.31,62.55,45.52
2021-02-10,2178.32,2280.18,2178.32,2280.0,61370.57,15675929.714,5.89,1902.12,1727.89,104.07,70.85,66.44
2021-02-18,2268.59,2303.56,2160.79,2166.05,65912.32,16704135.269,-5.0,1913.73,1739.25,108.49,78.38,60.22
2021-02-19,2148.65,2188.54,2087.68,2156.4,59385.46,14525164.525,-0.45,1926.7,1750.06,109.95,84.7,50.5
2021-02-22,2152.02,2152.02,1997.06,2005.65,78935.47,18498777.223,-6.99,1933.3,1758.36,97.82,87.32,21.0
2021-02-23,1985.59,2055.5,1985.47,2022.28,57454.6,13316110.795,0.83,1938.43,1765.91,88.53,87.56,1.94
2021-02-24,2023.15,2031.93,1893.87,1918.85,82115.78,18195034.445,-5.11,1939.3,1772.12,71.98,84.45,-24.94
2021-02-25,1936.38,1949.97,1859.42,1884.66,59726.43,12982145.755,-1.78,1939.86,1778.3,55.48,78.65,-46.34
2021-02-26,1840.83,1910.91,1812.17,1860.8,66525.06,14097015.494,-1.27,1941.29,1783.98,40.01,70.92,-61.82
2021-03-01,1910.08,1910.08,1858.36,1891.67,44916.26,9686945.529,1.66,1944.63,1790.12,29.89,62.72,-65.66
2021-03-02,1910.96,1910.96,1782.1,1804.01,70764.5,14796698.646,-4.63,1946.33,1795.14,14.64,53.1,-76.92
2021-03-03,1788.24,1884.46,1782.1,1875.9,54215.46,11366685.429,3.98,1949.81,1801.03,8.25,44.13,-71.76
2021-03-04,1836.45,1837.33,1762.03,1782.1,65088.29,13297304.316,-5.0,1948.52,1805.34,-4.33,34.44,-77.54
2021-03-05,1753.17,1836.45,1742.65,1805.86,63779.2,13100315.985,1.33,1947.82,1809.89,-12.24,25.1,-74.68
2021-03-08,1818.88,1827.68,1718.11,1718.11,63099.59,12724245.99,-4.86,1940.28,1812.32,-25.3,15.02,-80.64
2021-03-09,1713.73,1753.17,1665.67,1697.94,82265.81,16100769.579,-1.17,1933.1,1814.14,-36.85,4.65,-83.0
2021-03-10,1733.01,1753.06,1724.25,1726.88,51171.74,10136910.284,1.7,1928.92,1815.9,-43.17,-4.92,-76.5
2021-03-11,1731.26,1823.29,1719.41,1795.25,56768.97,11521736.384,3.96,1927.52,1818.94,-42.18,-12.37,-59.62
2021-03-12,1814.53,1820.67,1754.93,1775.96,40322.51,8181594.631,-1.07,1924.36,1821.76,-42.46,-18.39,-48.14
2021-03-15,1797.0,1814.36,1710.35,1731.65,62484.87,12459955.712,-2.5,1919.67,1824.03,-45.73,-23.86,-43.74
2021-03-16,1731.2,1770.7,1722.49,1762.38,34648.5,6918600.717,1.77,1914.95,1826.68,-45.32,-28.15,-34.34
2021-03-17,1753.17,1797.0,1732.14,1779.79,31374.91,6352656.523,0.99,1909.36,1829.81,-43.09,-31.14,-23.9
2021-03-18,1783.85,1828.87,1783.85,1814.27,33864.88,6997030.294,1.94,1900.55,1833.17,-38.11,-32.53,-11.16
2021-03-19,1783.85,1790.87,1746.36,1761.94,35780.77,7211521.835,-2.88,1889.93,1835.28,-37.94,-33.61,-8.66
2021-03-22,1753.26,1776.04,1714.21,1744.4,36914.07,7323391.311,-1.0,1876.64,1837.4,-38.78,-34.65,-8.26
2021-03-23,1752.19,1760.89,1726.88,1749.67,27446.19,5459520.703,0.3,1860.5,1839.64,-38.57,-35.43,-6.28
2021-03-24,1736.52,1764.57,1736.52,1743.53,29357.39,5857848.16,-0.35,1839.04,1841.22,-38.46,-36.04,-4.84
2021-03-25,1726.88,1743.43,1706.54,1727.75,31575.23,6216733.244,-0.9,1821.51,1843.11,-39.19,-36.67,-5.04
2021-03-26,1740.02,1772.46,1716.36,1764.57,50016.42,9987629.444,2.13,1805.83,1845.78,-36.38,-36.61,0.46
2021-03-29,1791.04,1837.63,1776.1,1783.06,56992.2,11740129.413,1.05,1796.93,1848.76,-32.29,-35.75,6.92
2021-03-30,1788.24,1828.56,1783.92,1802.31,32626.97,6717493.35,1.08,1788.13,1851.43,-27.18,-34.03,13.7
2021-03-31,1792.71,1793.51,1753.17,1761.06,37154.41,7489086.233,-2.29,1781.82,1853.51,-26.16,-32.46,12.6
2021-04-01,1771.58,1794.2,1754.24,1792.18,26587.63,5379775.87,1.77,1778.12,1855.13,-22.58,-30.48,15.8
2021-04-02,1802.26,1897.81,1802.26,1895.18,52027.57,10981752.658,5.75,1779.5,1857.53,-11.3,-26.65,30.7
2021-04-06,1894.3,1895.16,1842.85,1863.65,32741.77,6967525.037,-1.66,1778.38,1859.42,-4.85,-22.29,34.88
2021-04-07,1844.39,1856.0,1797.0,1806.64,40200.97,8317799.925,-3.06,1778.48,1859.44,-4.29,-18.69,28.8
2021-04-08,1794.4,1822.42,1791.74,1814.53,28547.62,5893307.514,0.44,1776.03,1859.0,-3.17,-15.58,24.82
2021-04-09,1789.99,1800.51,1757.56,1770.7,28808.86,5832453.812,-2.42,1775.57,1857.25,-5.75,-13.62,15.74
2021-04-12,1762.82,1779.47,1745.9,1760.97,31943.07,6409917.318,-0.55,1773.77,1856.06,-8.49,-12.59,8.2
2021-04-13,1770.7,1796.83,1761.06,1771.58,28992.15,5883787.293,0.6,1775.91,1854.91,-9.69,-12.01,4.64
2021-04-14,1783.85,1795.25,1767.2,1794.37,24114.65,4908790.023,1.29,1779.77,1853.25,-8.7,-11.35,5.3
2021-04-15,1780.26,1794.28,1744.41,1766.85,34366.21,6903769.49,-1.53,1781.37,1851.08,-10.02,-11.08,2.12
2021-04-16,1775.16,1812.78,1763.69,1801.37,30293.7,6183895.054,1.95,1781.61,1849.92,-8.19,-10.5,4.62
2021-04-19,1801.39,1839.39,1782.1,1830.31,31753.91,6610577.917,1.61,1783.79,1850.01,-4.35,-9.27,9.84
2021-04-20,1815.5,1866.25,1814.53,1836.27,28290.37,5949669.953,0.33,1787.97,1850.48,-0.82,-7.58,13.52
2021-04-21,1819.79,1838.9,1810.24,1823.3,26149.75,5446145.952,-0.71,1790.41,1851.51,0.92,-5.88,13.6
2021-04-22,1831.98,1839.96,1798.32,1801.82,26850.02,5539295.656,-1.18,1791.29,1851.73,0.56,-4.59,10.3
2021-04-23,1802.24,1858.26,1799.19,1848.67,33462.77,7002695.288,2.6,1792.67,1852.29,4.01,-2.87,13.76
2021-04-26,1868.88,1871.51,1817.69,1821.39,34045.11,7160836.874,-1.48,1795.05,1852.26,4.49,-1.4,11.78
2021-04-27,1829.51,1836.67,1810.23,1835.96,22107.85,4607779.002,0.8,1798.71,1851.09,5.98,0.08,11.8
2021-04-28,1761.94,1794.81,1755.8,1789.99,81342.95,16463574.637,-2.5,1800.32,1849.63,3.41,0.74,5.34
2021-04-29,1794.41,1796.95,1765.45,1776.28,41283.78,8370431.228,-0.77,1801.63,1848.71,0.26,0.65,-0.78
2021-04-30,1775.96,1784.73,1756.43,1759.12,38401.37,7723747.038,-0.97,1802.89,1847.53,-3.57,-0.2,-6.74
2021-05-06,1753.17,1759.17,1711.97,1717.23,53546.14,10584968.907,-2.38,1800.99,1845.23,-9.88,-2.13,-15.5
2021-05-07,1722.49,1725.1,1666.39,1668.14,52493.39,10101703.446,-2.86,1796.39,1842.21,-18.62,-5.43,-26.38
2021-05-10,1665.51,1673.4,1635.72,1647.13,46003.18,8677753.608,-1.26,1790.19,1838.33,-26.94,-9.73,-34.42
2021-05-11,1644.48,1723.37,1642.11,1717.23,42494.12,8209251.914,4.26,1788.43,1834.96,-27.56,-13.3,-28.52
2021-05-12,1708.54,1752.3,1708.47,1739.15,32698.87,6473203.286,1.28,1786.31,1830.03,-25.97,-15.83,-20.28
2021-05-13,1723.15,1740.07,1711.97,1728.19,25077.51,4934954.969,-0.63,1779.63,1825.04,-25.32,-17.73,-15.18
2021-05-14,1737.39,1779.91,1732.13,1761.81,35611.29,7150302.044,1.95,1775.56,1819.8,-21.83,-18.55,-6.56
2021-05-17,1775.18,1827.86,1775.18,1803.98,44524.0,9178509.985,2.39,1775.45,1813.98,-15.48,-17.94,4.92
2021-05-18,1810.15,1820.67,1792.67,1805.16,17504.28,3595891.742,0.07,1775.08,1806.06,-10.24,-16.4,12.32
2021-05-19,1804.89,1818.75,1788.24,1796.13,22409.72,4606452.358,-0.5,1776.1,1799.9,-6.74,-14.47,15.46
2021-05-20,1818.04,1818.13,1792.93,1804.79,21857.16,4500663.211,0.48,1777.85,1794.04,-3.23,-12.22,17.98
2021-05-21,1801.46,1823.19,1785.62,1790.08,24248.23,4976601.458,-0.82,1778.59,1790.45,-1.61,-10.1,16.98
2021-05-24,1797.88,1823.35,1780.35,1815.66,32548.08,6705879.397,1.43,1779.44,1787.0,1.71,-7.74,18.9
2021-05-25,1827.68,1928.58,1827.68,1923.67,67756.95,14636718.75,5.95,1785.71,1787.08,12.92,-3.6,33.04
2021-05-26,1935.49,1965.13,1922.42,1946.02,38604.2,8558038.174,1.16,1791.5,1788.11,23.33,1.78,43.1
2021-05-27,1938.15,2033.68,1929.45,1967.94,45373.38,10240368.98,1.13,1797.0,1789.89,32.97,8.02,49.9
2021-05-28,1964.4,1972.32,1933.32,1954.79,25807.31,5741331.986,-0.67,1801.75,1790.94,39.09,14.23,49.72
2021-05-31,1942.08,1944.58,1903.95,1944.27,31739.0,6960864.26,-0.54,1806.58,1793.28,42.61,19.91,45.4
2021-06-01,1947.78,1971.4,1933.75,1964.39,30616.34,6832594.466,1.03,1813.09,1794.76,46.49,25.23,42.52
2021-06-02,1972.32,1984.59,1935.66,1947.78,22862.77,5088908.384,-0.85,1817.05,1797.52,47.67,29.71,35.92
2021-06-03,1946.02,1981.38,1937.33,1947.97,23450.31,5242453.019,0.01,1822.11,1799.89,48.06,33.38,29.36
2021-06-04,1941.64,2005.63,1940.8,1973.63,31422.19,7058715.115,1.32,1827.62,1804.14,49.87,36.68,26.38
2021-06-07,1985.47,1997.74,1963.56,1990.73,25466.27,5756592.694,0.87,1835.65,1809.02,52.09,39.76,24.66
2021-06-08,1981.09,1998.61,1894.43,1920.6,47313.63,10479943.156,-3.52,1841.42,1812.25,47.63,41.34,12.58
2021-06-09,1921.48,1940.76,1893.52,1928.05,25502.35,5591378.817,0.39,1848.18,1814.47,44.2,41.91,4.58
2021-06-10,1924.11,1973.52,1919.79,1962.22,25566.63,5707338.424,1.77,1857.98,1817.57,43.73,42.27,2.92
2021-06-11,1962.68,1967.06,1909.92,1909.92,33970.66,7513797.036,-2.67,1867.65,1820.54,38.69,41.56,-5.74
2021-06-15,1924.19,1936.27,1882.91,1922.35,29361.3,6412821.567,0.65,1878.66,1823.21,35.29,40.3,-10.02
2021-06-16,1921.48,1924.11,1882.91,1891.67,27593.15,5978924.528,-1.6,1885.64,1825.07,29.78,38.2,-16.84
2021-06-17,1889.61,1917.97,1879.72,1890.72,21067.53,4558702.643,-0.05,1891.7,1826.35,25.04,35.57,-21.06
2021-06-18,1882.03,1890.36,1810.15,1832.89,54028.21,11329180.836,-3.06,1895.89,1827.53,16.44,31.74,-30.6
2021-06-21,1827.68,1840.56,1797.0,1824.74,35488.26,7367986.471,-0.44,1898.41,1828.87,8.86,27.17,-36.62
2021-06-22,1833.82,1839.08,1800.41,1818.89,33228.18,6900830.616,-0.32,1899.0,1830.02,2.35,22.2,-39.7
2021-06-23,1823.3,1825.93,1783.11,1786.48,37079.01,7596735.684,-1.78,1898.26,1830.74,-5.36,16.69,-44.1
2021-06-24,1788.25,1823.3,1771.58,1812.82,31473.7,6452557.073,1.47,1898.92,1832.16,-9.24,11.5,-41.48
2021-06-25,1813.96,1866.2,1807.44,1851.16,35875.43,7459680.452,1.16,1900.78,1833.6,-9.11,7.38,-32.98
2021-06-28,1858.24,1874.16,1834.34,1860.9,27452.42,5750241.214,0.53,1903.61,1834.9,-8.14,4.28,-24.84
2021-06-29,1865.31,1871.51,1814.88,1824.61,33030.63,6835635.172,-1.95,1903.97,1835.27,-10.17,1.39,-23.12
2021-06-30,1827.26,1835.23,1810.72,1819.92,21915.66,4511484.217,-0.26,1899.82,1836.25,-12.02,-1.29,-21.46
2021-07-01,1822.81,1867.08,1797.71,1862.66,33701.24,6970730.878,2.35,1896.48,1837.42,-9.93,-3.02,-13.82
2021-07-02,1836.11,1836.11,1779.92,1781.25,46275.31,9388640.194,-4.37,1889.02,1835.52,-14.67,-5.35,-18.64
2021-07-05,1769.75,1787.34,1756.47,1764.44,34420.95,6872797.768,-0.94,1881.4,1833.87,-19.56,-8.19,-22.74
2021-07-06,1765.32,1782.14,1734.36,1781.16,35282.51,7015883.091,0.95,1874.88,1833.45,-21.83,-10.92,-21.82
2021-07-07,1778.6,1795.3,1768.87,1773.29,28122.12,5658210.73,-0.44,1867.23,1832.76,-23.99,-13.53,-20.92
2021-07-08,1769.84,1773.29,1741.43,1756.47,35516.69,7027713.78,-0.95,1859.58,1832.52,-26.75,-16.18,-21.14
2021-07-09,1738.35,1757.28,1721.08,1745.07,30907.9,6072340.993,-0.65,1851.47,1832.26,-29.52,-18.85,-21.34
2021-07-12,1748.11,1768.67,1717.1,1735.24,39010.24,7658786.228,-0.56,1841.93,1831.65,-32.13,-21.5,-21.26
2021-07-13,1741.43,1774.61,1738.78,1754.62,29924.71,5946287.259,1.12,1832.49,1830.99,-32.27,-23.66,-17.22
2021-07-14,1746.74,1747.18,1721.08,1736.12,30770.69,6011814.88,-1.05,1825.11,1830.48,-33.48,-25.62,-15.72
2021-07-15,1729.95,1781.25,1726.04,1767.97,42190.05,8391506.229,1.83,1818.7,1829.92,-31.51,-26.8,-9.42
2021-07-16,1752.05,1766.74,1725.5,1730.73,35407.64,6958296.859,-2.11,1809.44,1828.26,-32.58,-27.95,-9.26
2021-07-19,1730.72,1757.36,1717.54,1747.63,30052.34,5900348.21,0.98,1802.95,1826.78,-31.7,-28.7,-6.0
2021-07-20,1747.63,1759.95,1735.6,1752.05,23475.21,4639300.956,0.25,1796.14,1825.6,-30.29,-29.02,-2.54
2021-07-21,1760.01,1775.06,1736.13,1742.32,29780.13,5902656.221,-0.56,1790.17,1824.6,-29.62,-29.14,-0.96
2021-07-22,1734.35,1746.65,1715.74,1716.66,39090.47,7619076.855,-1.47,1783.2,1822.4,-30.81,-29.47,-2.68
2021-07-23,1714.73,1714.73,1676.92,1681.26,47585.47,9057761.876,-2.06,1777.14,1820.07,-34.21,-30.42,-7.58
2021-07-26,1662.68,1662.68,1575.08,1596.41,98619.48,17894360.803,-5.05,1768.01,1816.08,-43.25,-32.99,-20.52
2021-07-27,1595.43,1601.62,1506.94,1515.69,86576.99,15230805.685,-5.06,1755.88,1811.5,-56.28,-37.65,-37.26
2021-07-28,1506.94,1582.33,1488.46,1565.25,85368.84,14792470.948,3.27,1747.03,1807.99,-61.9,-42.5,-38.8
2021-07-29,1601.63,1613.13,1534.67,1548.34,63863.85,11299569.857,-1.08,1736.45,1804.47,-66.94,-47.39,-39.1
2021-07-30,1526.41,1526.41,1466.91,1485.69,77735.89,13109725.032,-4.05,1721.83,1800.62,-75.13,-52.93,-44.4
2021-08-02,1472.43,1553.82,1434.13,1552.95,97400.65,16515259.089,4.53,1709.51,1798.7,-75.32,-57.41,-35.82
2021-08-03,1530.83,1565.33,1494.38,1547.91,54374.75,9447823.227,-0.32,1698.44,1797.04,-75.01,-60.93,-28.16
2021-08-04,1534.42,1557.38,1520.21,1525.52,38175.49,6614683.378,-1.45,1686.67,1793.85,-75.7,-63.88,-23.64
2021-08-05,1497.99,1544.11,1483.37,1503.4,48059.69,8177369.851,-1.45,1672.3,1789.92,-77.15,-66.54,-21.22
2021-08-06,1494.55,1498.99,1457.03,1478.62,45686.1,7616109.615,-1.65,1660.19,1785.76,-79.38,-69.11,-20.54
2021-08-09,1460.93,1512.25,1460.04,1498.8,47697.75,8028155.49,1.36,1649.57,1781.37,-78.61,-71.01,-15.2
2021-08-10,1504.29,1595.32,1482.16,1591.89,83285.05,14549496.463,6.21,1642.0,1777.84,-69.68,-70.74,2.12
2021-08-11,1575.08,1579.51,1548.54,1548.97,38662.59,6821292.779,-2.7,1633.02,1773.57,-65.32,-69.66,8.68
2021-08-12,1532.6,1547.64,1492.07,1495.44,47550.97,8130692.626,-3.46,1622.58,1768.56,-65.43,-68.81,6.76
2021-08-13,1495.44,1515.79,1485.7,1504.32,37904.52,6418412.544,0.59,1612.95,1763.55,-64.06,-67.86,7.6
2021-08-16,1500.75,1516.32,1491.08,1503.58,28056.97,4773049.794,-0.05,1603.69,1758.78,-62.32,-66.75,8.86
2021-08-17,1504.29,1504.29,1441.35,1446.77,61200.77,10140291.982,-3.78,1591.37,1752.63,-64.77,-66.36,3.18
2021-08-18,1437.62,1453.84,1415.8,1433.5,59970.26,9701556.273,-0.92,1579.27,1744.46,-67.02,-66.49,-1.06
2021-08-19,1435.46,1454.03,1415.8,1433.47,41291.95,6682355.678,-0.0,1565.89,1735.92,-68.01,-66.79,-2.44
2021-08-20,1376.13,1413.63,1349.88,1369.78,114544.54,17825198.286,-4.44,1551.45,1725.95,-73.1,-68.05,-10.1
2021-08-23,1360.83,1414.91,1359.85,1389.42,71597.2,11218832.883,1.43,1537.12,1716.52,-74.69,-69.38,-10.62
2021-08-24,1393.68,1453.45,1385.51,1438.08,72594.47,11703813.764,3.5,1524.56,1708.09,-71.2,-69.75,-2.9
2021-08-25,1457.95,1487.36,1453.85,1473.33,54238.9,9037626.406,2.45,1513.8,1699.9,-64.84,-68.76,7.84
2021-08-26,1473.31,1473.31,1411.13,1411.37,54020.37,8722233.201,-4.21,1501.59,1690.96,-64.06,-67.82,7.52
2021-08-27,1406.06,1437.92,1401.73,1412.29,36095.45,5791426.192,0.06,1490.83,1682.03,-62.65,-66.79,8.28
2021-08-30,1420.22,1427.3,1367.97,1403.41,51587.7,8098190.333,-0.63,1483.11,1672.53,-61.54,-65.74,8.4
2021-08-31,1406.77,1430.27,1376.07,1378.63,43677.09,6888080.927,-1.77,1477.63,1662.33,-61.94,-64.98,6.08
2021-09-01,1379.52,1446.76,1354.83,1435.27,77316.1,12370243.405,4.11,1472.43,1654.24,-57.03,-63.39,12.72
2021-09-02,1444.99,1453.85,1416.59,1432.43,42836.79,6939707.277,-0.2,1467.79,1645.98,-52.76,-61.26,17.0
2021-09-03,1424.66,1468.71,1399.87,1467.32,52835.18,8631165.696,2.44,1467.06,1637.73,-46.03,-58.22,24.38
2021-09-06,1459.16,1511.51,1438.94,1478.33,55338.06,9306030.671,0.75,1464.07,1630.54,-39.36,-54.45,30.18
2021-09-07,1469.8,1490.55,1460.93,1476.85,31211.22,5204051.657,-0.1,1461.23,1623.11,-33.8,-50.32,33.04
2021-09-08,1468.89,1478.78,1440.65,1445.09,33063.67,5428265.636,-2.15,1458.01,1615.67,-31.59,-46.57,29.96
2021-09-09,1438.81,1455.62,1437.04,1445.95,19950.13,3257785.762,0.06,1455.72,1608.26,-29.43,-43.14,27.42
2021-09-10,1445.95,1476.68,1445.0,1471.17,33388.11,5528034.093,1.74,1455.42,1602.23,-25.4,-39.59,28.38
2021-09-13,1473.32,1490.13,1451.28,1463.58,27720.02,4605031.711,-0.52,1454.01,1596.21,-22.55,-36.19,27.28
2021-09-14,1468.01,1489.24,1462.7,1466.24,33760.61,5638962.654,0.18,1448.98,1590.33,-19.85,-32.92,26.14
2021-09-15,1460.04,1468.89,1424.65,1429.73,41570.05,6781755.393,-2.49,1444.21,1584.39,-20.42,-30.42,20.0
2021-09-16,1418.45,1454.73,1402.53,1449.49,45968.02,7458455.126,1.38,1442.38,1578.33,-19.06,-28.15,18.18
2021-09-17,1433.5,1509.24,1433.5,1491.9,55130.25,9242101.552,2.93,1441.88,1572.34,-14.39,-25.4,22.02
2021-09-22,1467.86,1493.67,1446.77,1449.15,31743.0,5227723.003,-2.87,1439.7,1565.48,-13.98,-23.11,18.26
2021-09-23,1449.42,1465.25,1437.99,1446.77,30341.81,4964210.091,-0.16,1439.7,1559.18,-13.69,-21.23,15.08
2021-09-24,1440.57,1521.97,1440.57,1498.98,69536.6,11756596.091,3.61,1442.32,1553.83,-9.14,-18.81,19.34
2021-09-27,1548.53,1648.87,1548.53,1641.44,126868.92,23270689.695,9.5,1450.64,1550.15,5.89,-13.87,39.52
2021-09-28,1635.25,1645.87,1588.35,1612.29,49221.05,8973408.813,-1.78,1460.34,1547.33,15.28,-8.04,46.64
2021-09-29,1600.74,1632.6,1580.3,1610.47,43290.65,7870151.768,-0.11,1469.18,1544.76,22.31,-1.97,48.56
2021-09-30,1608.86,1637.21,1595.78,1619.32,40539.29,7411735.79,0.55,1476.43,1542.07,28.27,4.08,48.38
2021-10-08,1612.61,1661.79,1599.17,1627.81,47451.96,8780381.118,0.52,1482.61,1539.64,33.3,9.92,46.76
2021-10-11,1627.73,1672.32,1620.21,1652.17,37675.57,7040475.327,1.5,1492.24,1537.9,38.8,15.7,46.2
2021-10-12,1651.17,1660.91,1630.31,1655.59,30606.42,5688160.837,0.21,1501.98,1536.41,42.94,21.15,43.58
2021-10-13,1654.71,1725.46,1647.64,1707.72,50142.61,9625769.127,3.15,1514.15,1535.95,49.86,26.89,45.94
2021-10-14,1706.86,1718.25,1677.72,1690.99,26622.55,5097602.232,-0.98,1526.64,1534.89,53.37,32.19,42.36
2021-10-15,1672.5,1707.8,1672.5,1696.28,28560.78,5452953.879,0.31,1537.08,1534.23,55.94,36.94,38.0
2021-10-18,1670.64,1670.64,1581.27,1592.77,69652.02,12651498.607,-6.1,1543.5,1531.31,49.06,39.36,19.4
2021-10-19,1592.77,1627.11,1592.67,1603.55,40314.56,7330114.082,0.68,1548.95,1529.19,43.96,40.28,7.36
2021-10-20,1621.97,1636.84,1598.09,1629.05,28663.39,5246404.615,1.59,1554.97,1527.21,41.51,40.53,1.96
2021-10-21,1629.14,1645.87,1618.43,1631.71,23018.7,4238584.294,0.16,1561.17,1525.21,39.32,40.29,-1.94
2021-10-22,1641.44,1699.85,1640.56,1682.15,35962.6,6794850.056,3.09,1570.65,1524.21,41.18,40.46,1.44
2021-10-25,1663.56,1668.0,1644.1,1657.4,32461.33,6076219.948,-1.47,1579.11,1523.22,40.2,40.41,-0.42
2021-10-26,1649.43,1662.67,1631.71,1646.79,21130.26,3934223.714,-0.64,1586.13,1522.64,38.13,39.96,-3.66
2021-10-27,1639.05,1644.36,1592.86,1609.59,34647.29,6302270.905,-2.26,1591.97,1522.86,33.1,38.58,-10.96
2021-10-28,1615.07,1631.51,1594.54,1615.33,29490.93,5383196.101,0.36,1597.94,1524.52,29.24,36.72,-14.96
2021-10-29,1614.9,1635.25,1604.28,1615.85,28775.86,5266898.95,0.03,1605.38,1525.37,25.92,34.56,-17.28
2021-11-01,1575.08,1616.05,1557.38,1595.43,41689.98,7486936.394,-1.26,1611.22,1526.15,21.4,31.92,-21.04
2021-11-02,1589.85,1631.9,1582.15,1596.88,32500.24,5875341.369,0.09,1615.42,1528.0,17.73,29.09,-22.72
